,Actual,ARIMA Forecast
2024-07-16 00:00:00,446.91876220703125,
2024-07-17 00:00:00,440.9534606933594,
2024-07-18 00:00:00,437.8216857910156,
2024-07-19 00:00:00,434.58056640625,
2024-07-22 00:00:00,440.3768310546875,
2024-07-23 00:00:00,442.2757568359375,
2024-07-24 00:00:00,426.4180603027344,
2024-07-25 00:00:00,415.9788513183594,
2024-07-26 00:00:00,422.8090515136719,
2024-07-29 00:00:00,424.2606201171875,
2024-07-30 00:00:00,420.4726867675781,
2024-07-31 00:00:00,415.9291076660156,
2024-08-01 00:00:00,414.6962585449219,
2024-08-02 00:00:00,406.12615966796875,
2024-08-05 00:00:00,392.8633728027344,
2024-08-06 00:00:00,397.29754638671875,
2024-08-07 00:00:00,396.1243896484375,
2024-08-08 00:00:00,400.3597412109375,
2024-08-09 00:00:00,403.6704406738281,
2024-08-12 00:00:00,404.4559020996094,
2024-08-13 00:00:00,411.6142272949219,
2024-08-14 00:00:00,414.4477233886719,
2024-08-15 00:00:00,419.34808349609375,
2024-08-16 00:00:00,416.7983093261719,
2024-08-19 00:00:00,419.8460693359375,
2024-08-20 00:00:00,423.10302734375,
2024-08-21 00:00:00,422.4456787109375,
2024-08-22 00:00:00,413.88995361328125,
2024-08-23 00:00:00,415.1250305175781,
2024-08-26 00:00:00,411.8382263183594,
2024-08-27 00:00:00,412.18682861328125,
2024-08-28 00:00:00,408.9597473144531,
2024-08-29 00:00:00,411.4696960449219,
2024-08-30 00:00:00,415.4736328125,
2024-09-03 00:00:00,407.80438232421875,
2024-09-04 00:00:00,407.26654052734375,
2024-09-05 00:00:00,406.75860595703125,
2024-09-06 00:00:00,400.0953369140625,
2024-09-09 00:00:00,404.0992431640625,
2024-09-10 00:00:00,412.5453796386719,
2024-09-11 00:00:00,421.3500671386719,
2024-09-12 00:00:00,425.29425048828125,
2024-09-13 00:00:00,428.869873046875,
2024-09-16 00:00:00,429.61688232421875,
2024-09-17 00:00:00,433.41168212890625,
2024-09-18 00:00:00,429.0890197753906,
2024-09-19 00:00:00,436.9375305175781,
2024-09-20 00:00:00,433.53118896484375,
2024-09-23 00:00:00,431.77825927734375,
2024-09-24 00:00:00,427.45556640625,
2024-09-25 00:00:00,430.3838195800781,
2024-09-26 00:00:00,429.5870056152344,
2024-09-27 00:00:00,426.3101501464844,
2024-09-30 00:00:00,428.5810241699219,
2024-10-01 00:00:00,419.0094299316406,
2024-10-02 00:00:00,415.46368408203125,
2024-10-03 00:00:00,414.87603759765625,
2024-10-04 00:00:00,414.39794921875,
2024-10-07 00:00:00,407.9040222167969,
2024-10-08 00:00:00,413.0533447265625,
2024-10-09 00:00:00,415.7923278808594,
2024-10-10 00:00:00,414.1788024902344,
2024-10-11 00:00:00,414.65692138671875,
2024-10-14 00:00:00,417.46563720703125,
2024-10-15 00:00:00,417.0672302246094,
2024-10-16 00:00:00,414.45770263671875,
2024-10-17 00:00:00,415.0553283691406,
2024-10-18 00:00:00,416.4895324707031,
2024-10-21 00:00:00,417.1070861816406,
2024-10-22 00:00:00,425.8022155761719,
2024-10-23 00:00:00,422.9038391113281,
2024-10-24 00:00:00,423.0332946777344,
2024-10-25 00:00:00,426.43963623046875,
2024-10-28 00:00:00,424.8858947753906,
2024-10-29 00:00:00,430.2244873046875,
2024-10-30 00:00:00,430.8021545410156,
2024-10-31 00:00:00,404.72674560546875,
2024-11-01 00:00:00,408.73065185546875,
2024-11-04 00:00:00,406.8282775878906,
2024-11-05 00:00:00,409.8163146972656,
2024-11-06 00:00:00,418.50146484375,
2024-11-07 00:00:00,423.73052978515625,
2024-11-08 00:00:00,420.85205078125,
2024-11-11 00:00:00,416.34014892578125,
2024-11-12 00:00:00,421.340087890625,
2024-11-13 00:00:00,423.50146484375,
2024-11-14 00:00:00,425.1846923828125,
2024-11-15 00:00:00,413.3421936035156,
2024-11-18 00:00:00,414.0991516113281,
2024-11-19 00:00:00,416.1210632324219,
2024-11-20 00:00:00,413.8302001953125,
2024-11-21 00:00:00,412.0437927246094,
2024-11-22 00:00:00,416.16552734375,
2024-11-25 00:00:00,417.95196533203125,
2024-11-26 00:00:00,427.133544921875,
2024-11-27 00:00:00,422.1435546875,
2024-11-29 00:00:00,422.61260986328125,
2024-12-02 00:00:00,430.1175842285156,
2024-12-03 00:00:00,430.3371276855469,
2024-12-04 00:00:00,436.544677734375,
2024-12-05 00:00:00,441.7342529296875,
2024-12-06 00:00:00,442.682373046875,
2024-12-09 00:00:00,445.12744140625,
2024-12-10 00:00:00,442.4428405761719,
2024-12-11 00:00:00,448.0915222167969,
2024-12-12 00:00:00,448.6603698730469,
2024-12-13 00:00:00,446.37493896484375,
2024-12-16 00:00:00,450.6863098144531,
2024-12-17 00:00:00,453.5505676269531,
2024-12-18 00:00:00,436.5147399902344,
2024-12-19 00:00:00,436.15545654296875,
2024-12-20 00:00:00,435.726318359375,
2024-12-23 00:00:00,434.3790283203125,
2024-12-24 00:00:00,438.4508361816406,
2024-12-26 00:00:00,437.2332763671875,
2024-12-27 00:00:00,429.66845703125,
2024-12-30 00:00:00,423.9798583984375,
3017,,332.2690120070531
3018,,332.2488346203302
3019,,332.02661761193997
3020,,332.0171688776659
3021,,332.0163002499268
3022,,332.0073943957537
3023,,332.01473789918634
3024,,332.01582716657674
3025,,332.01579579216417
3026,,332.0162613074606
3027,,332.0161158571475
3028,,332.0160459528981
3029,,332.0160537789357
3030,,332.01603462326113
3031,,332.01603507671314
3032,,332.0160379751917
3033,,332.0160375773255
3034,,332.01603816557736
3035,,332.01603832395125
3036,,332.01603822585315
3037,,332.01603824126
3038,,332.01603822840826
3039,,332.0160382180499
3040,,332.0160382205954
3041,,332.01603822016875
3042,,332.01603822023003
3043,,332.0160382206808
3044,,332.0160382206426
3045,,332.0160382206488
3046,,332.01603822066096
3047,,332.0160382206457
3048,,332.01603822064493
3049,,332.0160382206451
3050,,332.01603822064425
3051,,332.01603822064465
3052,,332.01603822064476
3053,,332.01603822064476
3054,,332.0160382206448
3055,,332.0160382206448
3056,,332.0160382206448
3057,,332.0160382206448
3058,,332.0160382206448
3059,,332.0160382206448
3060,,332.0160382206448
3061,,332.0160382206448
3062,,332.0160382206448
3063,,332.0160382206448
3064,,332.0160382206448
3065,,332.0160382206448
3066,,332.0160382206448
3067,,332.0160382206448
3068,,332.0160382206448
3069,,332.0160382206448
3070,,332.0160382206448
3071,,332.0160382206448
3072,,332.0160382206448
3073,,332.0160382206448
3074,,332.0160382206448
3075,,332.0160382206448
3076,,332.0160382206448
3077,,332.0160382206448
3078,,332.0160382206448
3079,,332.0160382206448
3080,,332.0160382206448
3081,,332.0160382206448
3082,,332.0160382206448
3083,,332.0160382206448
3084,,332.0160382206448
3085,,332.0160382206448
3086,,332.0160382206448
3087,,332.0160382206448
3088,,332.0160382206448
3089,,332.0160382206448
3090,,332.0160382206448
3091,,332.0160382206448
3092,,332.0160382206448
3093,,332.0160382206448
3094,,332.0160382206448
3095,,332.0160382206448
3096,,332.0160382206448
3097,,332.0160382206448
3098,,332.0160382206448
3099,,332.0160382206448
3100,,332.0160382206448
3101,,332.0160382206448
3102,,332.0160382206448
3103,,332.0160382206448
3104,,332.0160382206448
3105,,332.0160382206448
3106,,332.0160382206448
3107,,332.0160382206448
3108,,332.0160382206448
3109,,332.0160382206448
3110,,332.0160382206448
3111,,332.0160382206448
3112,,332.0160382206448
3113,,332.0160382206448
3114,,332.0160382206448
3115,,332.0160382206448
3116,,332.0160382206448
3117,,332.0160382206448
3118,,332.0160382206448
3119,,332.0160382206448
3120,,332.0160382206448
3121,,332.0160382206448
3122,,332.0160382206448
3123,,332.0160382206448
3124,,332.0160382206448
3125,,332.0160382206448
3126,,332.0160382206448
3127,,332.0160382206448
3128,,332.0160382206448
3129,,332.0160382206448
3130,,332.0160382206448
3131,,332.0160382206448
3132,,332.0160382206448
3133,,332.0160382206448
3134,,332.0160382206448
3135,,332.0160382206448
3136,,332.0160382206448
3137,,332.0160382206448
3138,,332.0160382206448
3139,,332.0160382206448
3140,,332.0160382206448
3141,,332.0160382206448
3142,,332.0160382206448
3143,,332.0160382206448
3144,,332.0160382206448
3145,,332.0160382206448
3146,,332.0160382206448
3147,,332.0160382206448
3148,,332.0160382206448
3149,,332.0160382206448
3150,,332.0160382206448
3151,,332.0160382206448
3152,,332.0160382206448
3153,,332.0160382206448
3154,,332.0160382206448
3155,,332.0160382206448
3156,,332.0160382206448
3157,,332.0160382206448
3158,,332.0160382206448
3159,,332.0160382206448
3160,,332.0160382206448
3161,,332.0160382206448
3162,,332.0160382206448
3163,,332.0160382206448
3164,,332.0160382206448
3165,,332.0160382206448
3166,,332.0160382206448
3167,,332.0160382206448
3168,,332.0160382206448
3169,,332.0160382206448
3170,,332.0160382206448
3171,,332.0160382206448
3172,,332.0160382206448
3173,,332.0160382206448
3174,,332.0160382206448
3175,,332.0160382206448
3176,,332.0160382206448
3177,,332.0160382206448
3178,,332.0160382206448
3179,,332.0160382206448
3180,,332.0160382206448
3181,,332.0160382206448
3182,,332.0160382206448
3183,,332.0160382206448
3184,,332.0160382206448
3185,,332.0160382206448
3186,,332.0160382206448
3187,,332.0160382206448
3188,,332.0160382206448
3189,,332.0160382206448
3190,,332.0160382206448
3191,,332.0160382206448
3192,,332.0160382206448
3193,,332.0160382206448
3194,,332.0160382206448
3195,,332.0160382206448
3196,,332.0160382206448
3197,,332.0160382206448
3198,,332.0160382206448
3199,,332.0160382206448
3200,,332.0160382206448
3201,,332.0160382206448
3202,,332.0160382206448
3203,,332.0160382206448
3204,,332.0160382206448
3205,,332.0160382206448
3206,,332.0160382206448
3207,,332.0160382206448
3208,,332.0160382206448
3209,,332.0160382206448
3210,,332.0160382206448
3211,,332.0160382206448
3212,,332.0160382206448
3213,,332.0160382206448
3214,,332.0160382206448
3215,,332.0160382206448
3216,,332.0160382206448
3217,,332.0160382206448
3218,,332.0160382206448
3219,,332.0160382206448
3220,,332.0160382206448
3221,,332.0160382206448
3222,,332.0160382206448
3223,,332.0160382206448
3224,,332.0160382206448
3225,,332.0160382206448
3226,,332.0160382206448
3227,,332.0160382206448
3228,,332.0160382206448
3229,,332.0160382206448
3230,,332.0160382206448
3231,,332.0160382206448
3232,,332.0160382206448
3233,,332.0160382206448
3234,,332.0160382206448
3235,,332.0160382206448
3236,,332.0160382206448
3237,,332.0160382206448
3238,,332.0160382206448
3239,,332.0160382206448
3240,,332.0160382206448
3241,,332.0160382206448
3242,,332.0160382206448
3243,,332.0160382206448
3244,,332.0160382206448
3245,,332.0160382206448
3246,,332.0160382206448
3247,,332.0160382206448
3248,,332.0160382206448
3249,,332.0160382206448
3250,,332.0160382206448
3251,,332.0160382206448
3252,,332.0160382206448
3253,,332.0160382206448
3254,,332.0160382206448
3255,,332.0160382206448
3256,,332.0160382206448
3257,,332.0160382206448
3258,,332.0160382206448
3259,,332.0160382206448
3260,,332.0160382206448
3261,,332.0160382206448
3262,,332.0160382206448
3263,,332.0160382206448
3264,,332.0160382206448
3265,,332.0160382206448
3266,,332.0160382206448
3267,,332.0160382206448
3268,,332.0160382206448
3269,,332.0160382206448
3270,,332.0160382206448
3271,,332.0160382206448
3272,,332.0160382206448
3273,,332.0160382206448
3274,,332.0160382206448
3275,,332.0160382206448
3276,,332.0160382206448
3277,,332.0160382206448
3278,,332.0160382206448
3279,,332.0160382206448
3280,,332.0160382206448
3281,,332.0160382206448
3282,,332.0160382206448
3283,,332.0160382206448
3284,,332.0160382206448
3285,,332.0160382206448
3286,,332.0160382206448
3287,,332.0160382206448
3288,,332.0160382206448
3289,,332.0160382206448
3290,,332.0160382206448
3291,,332.0160382206448
3292,,332.0160382206448
3293,,332.0160382206448
3294,,332.0160382206448
3295,,332.0160382206448
3296,,332.0160382206448
3297,,332.0160382206448
3298,,332.0160382206448
3299,,332.0160382206448
3300,,332.0160382206448
3301,,332.0160382206448
3302,,332.0160382206448
3303,,332.0160382206448
3304,,332.0160382206448
3305,,332.0160382206448
3306,,332.0160382206448
3307,,332.0160382206448
3308,,332.0160382206448
3309,,332.0160382206448
3310,,332.0160382206448
3311,,332.0160382206448
3312,,332.0160382206448
3313,,332.0160382206448
3314,,332.0160382206448
3315,,332.0160382206448
3316,,332.0160382206448
3317,,332.0160382206448
3318,,332.0160382206448
3319,,332.0160382206448
3320,,332.0160382206448
3321,,332.0160382206448
3322,,332.0160382206448
3323,,332.0160382206448
3324,,332.0160382206448
3325,,332.0160382206448
3326,,332.0160382206448
3327,,332.0160382206448
3328,,332.0160382206448
3329,,332.0160382206448
3330,,332.0160382206448
3331,,332.0160382206448
3332,,332.0160382206448
3333,,332.0160382206448
3334,,332.0160382206448
3335,,332.0160382206448
3336,,332.0160382206448
3337,,332.0160382206448
3338,,332.0160382206448
3339,,332.0160382206448
3340,,332.0160382206448
3341,,332.0160382206448
3342,,332.0160382206448
3343,,332.0160382206448
3344,,332.0160382206448
3345,,332.0160382206448
3346,,332.0160382206448
3347,,332.0160382206448
3348,,332.0160382206448
3349,,332.0160382206448
3350,,332.0160382206448
3351,,332.0160382206448
3352,,332.0160382206448
3353,,332.0160382206448
3354,,332.0160382206448
3355,,332.0160382206448
3356,,332.0160382206448
3357,,332.0160382206448
3358,,332.0160382206448
3359,,332.0160382206448
3360,,332.0160382206448
3361,,332.0160382206448
3362,,332.0160382206448
3363,,332.0160382206448
3364,,332.0160382206448
3365,,332.0160382206448
3366,,332.0160382206448
3367,,332.0160382206448
3368,,332.0160382206448
3369,,332.0160382206448
3370,,332.0160382206448
3371,,332.0160382206448
3372,,332.0160382206448
3373,,332.0160382206448
3374,,332.0160382206448
3375,,332.0160382206448
3376,,332.0160382206448
3377,,332.0160382206448
3378,,332.0160382206448
3379,,332.0160382206448
3380,,332.0160382206448
3381,,332.0160382206448
3382,,332.0160382206448
3383,,332.0160382206448
3384,,332.0160382206448
3385,,332.0160382206448
3386,,332.0160382206448
3387,,332.0160382206448
3388,,332.0160382206448
3389,,332.0160382206448
3390,,332.0160382206448
3391,,332.0160382206448
3392,,332.0160382206448
3393,,332.0160382206448
3394,,332.0160382206448
3395,,332.0160382206448
3396,,332.0160382206448
3397,,332.0160382206448
3398,,332.0160382206448
3399,,332.0160382206448
3400,,332.0160382206448
3401,,332.0160382206448
3402,,332.0160382206448
3403,,332.0160382206448
3404,,332.0160382206448
3405,,332.0160382206448
3406,,332.0160382206448
3407,,332.0160382206448
3408,,332.0160382206448
3409,,332.0160382206448
3410,,332.0160382206448
3411,,332.0160382206448
3412,,332.0160382206448
3413,,332.0160382206448
3414,,332.0160382206448
3415,,332.0160382206448
3416,,332.0160382206448
3417,,332.0160382206448
3418,,332.0160382206448
3419,,332.0160382206448
3420,,332.0160382206448
3421,,332.0160382206448
3422,,332.0160382206448
3423,,332.0160382206448
3424,,332.0160382206448
3425,,332.0160382206448
3426,,332.0160382206448
3427,,332.0160382206448
3428,,332.0160382206448
3429,,332.0160382206448
3430,,332.0160382206448
3431,,332.0160382206448
3432,,332.0160382206448
3433,,332.0160382206448
3434,,332.0160382206448
3435,,332.0160382206448
3436,,332.0160382206448
3437,,332.0160382206448
3438,,332.0160382206448
3439,,332.0160382206448
3440,,332.0160382206448
3441,,332.0160382206448
3442,,332.0160382206448
3443,,332.0160382206448
3444,,332.0160382206448
3445,,332.0160382206448
3446,,332.0160382206448
3447,,332.0160382206448
3448,,332.0160382206448
3449,,332.0160382206448
3450,,332.0160382206448
3451,,332.0160382206448
3452,,332.0160382206448
3453,,332.0160382206448
3454,,332.0160382206448
3455,,332.0160382206448
3456,,332.0160382206448
3457,,332.0160382206448
3458,,332.0160382206448
3459,,332.0160382206448
3460,,332.0160382206448
3461,,332.0160382206448
3462,,332.0160382206448
3463,,332.0160382206448
3464,,332.0160382206448
3465,,332.0160382206448
3466,,332.0160382206448
3467,,332.0160382206448
3468,,332.0160382206448
3469,,332.0160382206448
3470,,332.0160382206448
3471,,332.0160382206448
3472,,332.0160382206448
3473,,332.0160382206448
3474,,332.0160382206448
3475,,332.0160382206448
3476,,332.0160382206448
3477,,332.0160382206448
3478,,332.0160382206448
3479,,332.0160382206448
3480,,332.0160382206448
3481,,332.0160382206448
3482,,332.0160382206448
3483,,332.0160382206448
3484,,332.0160382206448
3485,,332.0160382206448
3486,,332.0160382206448
3487,,332.0160382206448
3488,,332.0160382206448
3489,,332.0160382206448
3490,,332.0160382206448
3491,,332.0160382206448
3492,,332.0160382206448
3493,,332.0160382206448
3494,,332.0160382206448
3495,,332.0160382206448
3496,,332.0160382206448
3497,,332.0160382206448
3498,,332.0160382206448
3499,,332.0160382206448
3500,,332.0160382206448
3501,,332.0160382206448
3502,,332.0160382206448
3503,,332.0160382206448
3504,,332.0160382206448
3505,,332.0160382206448
3506,,332.0160382206448
3507,,332.0160382206448
3508,,332.0160382206448
3509,,332.0160382206448
3510,,332.0160382206448
3511,,332.0160382206448
3512,,332.0160382206448
3513,,332.0160382206448
3514,,332.0160382206448
3515,,332.0160382206448
3516,,332.0160382206448
3517,,332.0160382206448
3518,,332.0160382206448
3519,,332.0160382206448
3520,,332.0160382206448
3521,,332.0160382206448
3522,,332.0160382206448
3523,,332.0160382206448
3524,,332.0160382206448
3525,,332.0160382206448
3526,,332.0160382206448
3527,,332.0160382206448
3528,,332.0160382206448
3529,,332.0160382206448
3530,,332.0160382206448
3531,,332.0160382206448
3532,,332.0160382206448
3533,,332.0160382206448
3534,,332.0160382206448
3535,,332.0160382206448
3536,,332.0160382206448
3537,,332.0160382206448
3538,,332.0160382206448
3539,,332.0160382206448
3540,,332.0160382206448
3541,,332.0160382206448
3542,,332.0160382206448
3543,,332.0160382206448
3544,,332.0160382206448
3545,,332.0160382206448
3546,,332.0160382206448
3547,,332.0160382206448
3548,,332.0160382206448
3549,,332.0160382206448
3550,,332.0160382206448
3551,,332.0160382206448
3552,,332.0160382206448
3553,,332.0160382206448
3554,,332.0160382206448
3555,,332.0160382206448
3556,,332.0160382206448
3557,,332.0160382206448
3558,,332.0160382206448
3559,,332.0160382206448
3560,,332.0160382206448
3561,,332.0160382206448
3562,,332.0160382206448
3563,,332.0160382206448
3564,,332.0160382206448
3565,,332.0160382206448
3566,,332.0160382206448
3567,,332.0160382206448
3568,,332.0160382206448
3569,,332.0160382206448
3570,,332.0160382206448
3571,,332.0160382206448
3572,,332.0160382206448
3573,,332.0160382206448
3574,,332.0160382206448
3575,,332.0160382206448
3576,,332.0160382206448
3577,,332.0160382206448
3578,,332.0160382206448
3579,,332.0160382206448
3580,,332.0160382206448
3581,,332.0160382206448
3582,,332.0160382206448
3583,,332.0160382206448
3584,,332.0160382206448
3585,,332.0160382206448
3586,,332.0160382206448
3587,,332.0160382206448
3588,,332.0160382206448
3589,,332.0160382206448
3590,,332.0160382206448
3591,,332.0160382206448
3592,,332.0160382206448
3593,,332.0160382206448
3594,,332.0160382206448
3595,,332.0160382206448
3596,,332.0160382206448
3597,,332.0160382206448
3598,,332.0160382206448
3599,,332.0160382206448
3600,,332.0160382206448
3601,,332.0160382206448
3602,,332.0160382206448
3603,,332.0160382206448
3604,,332.0160382206448
3605,,332.0160382206448
3606,,332.0160382206448
3607,,332.0160382206448
3608,,332.0160382206448
3609,,332.0160382206448
3610,,332.0160382206448
3611,,332.0160382206448
3612,,332.0160382206448
3613,,332.0160382206448
3614,,332.0160382206448
3615,,332.0160382206448
3616,,332.0160382206448
3617,,332.0160382206448
3618,,332.0160382206448
3619,,332.0160382206448
3620,,332.0160382206448
3621,,332.0160382206448
3622,,332.0160382206448
3623,,332.0160382206448
3624,,332.0160382206448
3625,,332.0160382206448
3626,,332.0160382206448
3627,,332.0160382206448
3628,,332.0160382206448
3629,,332.0160382206448
3630,,332.0160382206448
3631,,332.0160382206448
3632,,332.0160382206448
3633,,332.0160382206448
3634,,332.0160382206448
3635,,332.0160382206448
3636,,332.0160382206448
3637,,332.0160382206448
3638,,332.0160382206448
3639,,332.0160382206448
3640,,332.0160382206448
3641,,332.0160382206448
3642,,332.0160382206448
3643,,332.0160382206448
3644,,332.0160382206448
3645,,332.0160382206448
3646,,332.0160382206448
3647,,332.0160382206448
3648,,332.0160382206448
3649,,332.0160382206448
3650,,332.0160382206448
3651,,332.0160382206448
3652,,332.0160382206448
3653,,332.0160382206448
3654,,332.0160382206448
3655,,332.0160382206448
3656,,332.0160382206448
3657,,332.0160382206448
3658,,332.0160382206448
3659,,332.0160382206448
3660,,332.0160382206448
3661,,332.0160382206448
3662,,332.0160382206448
3663,,332.0160382206448
3664,,332.0160382206448
3665,,332.0160382206448
3666,,332.0160382206448
3667,,332.0160382206448
3668,,332.0160382206448
3669,,332.0160382206448
3670,,332.0160382206448
3671,,332.0160382206448
3672,,332.0160382206448
3673,,332.0160382206448
3674,,332.0160382206448
3675,,332.0160382206448
3676,,332.0160382206448
3677,,332.0160382206448
3678,,332.0160382206448
3679,,332.0160382206448
3680,,332.0160382206448
3681,,332.0160382206448
3682,,332.0160382206448
3683,,332.0160382206448
3684,,332.0160382206448
3685,,332.0160382206448
3686,,332.0160382206448
3687,,332.0160382206448
3688,,332.0160382206448
3689,,332.0160382206448
3690,,332.0160382206448
3691,,332.0160382206448
3692,,332.0160382206448
3693,,332.0160382206448
3694,,332.0160382206448
3695,,332.0160382206448
3696,,332.0160382206448
3697,,332.0160382206448
3698,,332.0160382206448
3699,,332.0160382206448
3700,,332.0160382206448
3701,,332.0160382206448
3702,,332.0160382206448
3703,,332.0160382206448
3704,,332.0160382206448
3705,,332.0160382206448
3706,,332.0160382206448
3707,,332.0160382206448
3708,,332.0160382206448
3709,,332.0160382206448
3710,,332.0160382206448
3711,,332.0160382206448
3712,,332.0160382206448
3713,,332.0160382206448
3714,,332.0160382206448
3715,,332.0160382206448
3716,,332.0160382206448
3717,,332.0160382206448
3718,,332.0160382206448
3719,,332.0160382206448
3720,,332.0160382206448
3721,,332.0160382206448
3722,,332.0160382206448
3723,,332.0160382206448
3724,,332.0160382206448
3725,,332.0160382206448
3726,,332.0160382206448
3727,,332.0160382206448
3728,,332.0160382206448
3729,,332.0160382206448
3730,,332.0160382206448
3731,,332.0160382206448
3732,,332.0160382206448
3733,,332.0160382206448
3734,,332.0160382206448
3735,,332.0160382206448
3736,,332.0160382206448
3737,,332.0160382206448
3738,,332.0160382206448
3739,,332.0160382206448
3740,,332.0160382206448
3741,,332.0160382206448
3742,,332.0160382206448
3743,,332.0160382206448
3744,,332.0160382206448
3745,,332.0160382206448
3746,,332.0160382206448
3747,,332.0160382206448
3748,,332.0160382206448
3749,,332.0160382206448
3750,,332.0160382206448
3751,,332.0160382206448
3752,,332.0160382206448
3753,,332.0160382206448
3754,,332.0160382206448
3755,,332.0160382206448
3756,,332.0160382206448
3757,,332.0160382206448
3758,,332.0160382206448
3759,,332.0160382206448
3760,,332.0160382206448
3761,,332.0160382206448
3762,,332.0160382206448
3763,,332.0160382206448
3764,,332.0160382206448
3765,,332.0160382206448
3766,,332.0160382206448
3767,,332.0160382206448
3768,,332.0160382206448
3769,,332.0160382206448
3770,,332.0160382206448
3771,,332.0160382206448
